,_id,date_created,regular_price,sale_price,three_months,date_paid,customer_id,paid,name_x,category_id_y,product_ids,quantity,price,price_total,age_group,한의사 여부,사업자 여부,cancelled,name,slug
0,62f703d70b5b9e002b2df4d4,2020-02-11T05:52:32.821Z,35000.0,31500.0,6.0,2022-08-13 01:53:10.519000+00:00,5eb90be909982e0735b2d58f,True,나가노식 치료,5cf8bbba0098b2225c5dfaa3,5e4241204267e105dfff182a,1.0,31500.0,31500.0,20-29,0.0,0.0,False,도서,book
1,62f703d70b5b9e002b2df4d4,2020-02-19T03:53:01.796Z,43000.0,38700.0,2.0,2022-08-13 01:53:10.519000+00:00,5eb90be909982e0735b2d58f,True,경락상관론,5cf8bbba0098b2225c5dfaa3,5e4cb11d4267e105dfff1e8d,1.0,38700.0,38700.0,20-29,0.0,0.0,False,도서,book
2,62f729200b5b9e002b2df51e,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-13 04:35:00+00:00,5e71d73fbfe4260944783a0a,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,1.0,18000.0,18000.0,20-29,0.0,0.0,False,도서,book
3,62f7381e0b5b9e002b2df542,2019-09-11T01:08:43.475Z,17700.0,16000.0,49.0,2022-08-13 05:38:37.541000+00:00,6284829b9d93880024064e8f,True,플로차트 한약치료,5cf8bbba0098b2225c5dfaa3,5d78491b19efa30eb29143cc,1.0,36700.0,36700.0,20-29,0.0,0.0,False,도서,book
4,62f790d10b5b9e002b2df588,2021-08-05T04:56:58.240Z,85000.0,76500.0,109.0,2022-08-13 11:54:31.609000+00:00,60a5abf7c1908b001a64754a,True,임상 한의사를 위한 기본 한약처방 강의 2판,5cf8bbba0098b2225c5dfaa3,610b6f9ad26af90681b1e699,1.0,76500.0,76500.0,20-29,1.0,0.0,False,도서,book
5,62f7ad190b5b9e002b2df59c,2022-03-24T01:25:28.483Z,40000.0,38800.0,26.0,2022-08-13 13:55:36.862000+00:00,5d70fbfe19efa30eb29142e7,True,장골의 PI 변위는 없다,5cf8bbba0098b2225c5dfaa3,623bc8886f766b0024668eb5,1.0,38800.0,38800.0,30-39,1.0,1.0,False,도서,book
6,62f7bd1c0b5b9e002b2df5b7,2020-02-11T07:57:27.937Z,80000.0,72000.0,17.0,2022-08-13 15:03:21.184000+00:00,5dd534182bb59605ca3d03cc,True,사상임상약물대전,5cf8bbba0098b2225c5dfaa3,5e425e674267e105dfff1856,1.0,72000.0,72000.0,30-39,1.0,1.0,False,도서,book
7,62f7c4d70b5b9e002b2df5ca,2021-08-05T04:56:58.240Z,85000.0,76500.0,109.0,2022-08-13 15:36:31.924000+00:00,5e4123e94267e105dfff16b3,True,임상 한의사를 위한 기본 한약처방 강의 2판,5cf8bbba0098b2225c5dfaa3,610b6f9ad26af90681b1e699,1.0,76500.0,76500.0,20-29,1.0,0.0,False,도서,book
8,62f8b7b20b5b9e002b2df6b3,2019-09-11T01:19:40.604Z,75000.0,71200.0,9.0,2022-08-14 08:52:39.339000+00:00,6054765f0ccc56001bc7928e,True,Medical acupuncture '침의 과학적 접근과 임상활용' ,5cf8bbba0098b2225c5dfaa3,5d784bac19efa30eb29143d0,1.0,71200.0,71200.0,,1.0,0.0,False,도서,book
9,62f8d7230b5b9e002b2df70f,2021-07-09T05:37:52.884Z,38000.0,36100.0,35.0,2022-08-14 11:08:02.212000+00:00,606bfb000ccc56001bc7aaf9,True,침의 과학적 접근의 이해,5cf8bbba0098b2225c5dfaa3,60e7e0b0d26af90681b1b61c,1.0,36100.0,36100.0,20-29,0.0,0.0,False,도서,book
10,62f8df040b5b9e002b2df71b,2022-07-12T08:09:27.445Z,120000.0,114000.0,30.0,2022-08-14 11:40:30.727000+00:00,5e6b42f4bfe4260944783672,True,SMART 소아진료매뉴얼 3판,5cf8bbba0098b2225c5dfaa3,62cd2c373fc97a002bec850a,1.0,108000.0,108000.0,20-29,1.0,0.0,False,도서,book
11,62f900410b5b9e002b2df7a8,2022-05-26T00:44:27.549Z,50000.0,47500.0,103.0,2022-08-14 14:04:05.091000+00:00,5dd657e22bb59605ca3d05d3,True,약침의 정석 –통증편,5cf8bbba0098b2225c5dfaa3,628ecd6b9d9388002406f05b,1.0,47500.0,47500.0,40-49,1.0,1.0,False,도서,book
12,62f9088c0b5b9e002b2df7b7,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-14 14:37:29.394000+00:00,5d9a89e50dabe405b156df9a,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,1.0,18000.0,18000.0,20-29,0.0,0.0,False,도서,book
13,62f915900b5b9e002b2df7e6,2020-02-10T01:41:57.230Z,50000.0,45000.0,1.0,2022-08-14 15:33:07.677000+00:00,5d610ace4e77525ec5ca150c,True,길익동동,5cf8bbba0098b2225c5dfaa3,5e40b4e54267e105dfff1544,1.0,45000.0,45000.0,30-39,1.0,1.0,False,도서,book
14,62f91e6e0b5b9e002b2df7ef,2021-07-09T05:37:52.884Z,38000.0,36100.0,35.0,2022-08-14 16:15:08+00:00,5da88acd0dabe405b156ec1b,True,침의 과학적 접근의 이해,5cf8bbba0098b2225c5dfaa3,60e7e0b0d26af90681b1b61c,1.0,36100.0,36100.0,20-29,1.0,0.0,False,도서,book
15,62f92fcf0b5b9e002b2df7fc,2022-07-12T08:09:27.445Z,120000.0,114000.0,30.0,2022-08-14 17:25:02.377000+00:00,5d69cd4319efa30eb2913de3,True,SMART 소아진료매뉴얼 3판,5cf8bbba0098b2225c5dfaa3,62cd2c373fc97a002bec850a,1.0,108000.0,108000.0,30-39,0.0,1.0,False,도서,book
16,62f9b2400b5b9e002b2df863,2022-06-02T07:01:45.296Z,45000.0,42750.0,596.0,2022-08-15 02:41:53.543000+00:00,5dd1f3322bb59605ca3d0073,True,비만문답,5cf8bbba0098b2225c5dfaa3,629860599d93880024071acc,1.0,42750.0,42750.0,20-29,1.0,0.0,False,도서,book
17,62f9c19b0b5b9e002b2df88f,2019-10-10T07:28:08.294Z,75000.0,67500.0,27.0,2022-08-15 03:48:00.903000+00:00,5df7467d4267e105dffef99d,True,"藥徵, 약의 징표",5cf8bbba0098b2225c5dfaa3,5d9edd880dabe405b156e20f,1.0,67500.0,67500.0,20-29,1.0,0.0,False,도서,book
18,62f9c19b0b5b9e002b2df88f,2020-05-25T07:27:20.284Z,45000.0,40500.0,5.0,2022-08-15 03:48:00.903000+00:00,5df7467d4267e105dffef99d,True,정골의학 핵심정리,5cf8bbba0098b2225c5dfaa3,5ecb7358e510ee503167b898,1.0,40500.0,40500.0,20-29,1.0,0.0,False,도서,book
19,62f9ce5f0b5b9e002b2df8ae,2021-01-18T01:57:01.836Z,72000.0,64800.0,28.0,2022-08-15 04:43:37.941000+00:00,5e9941e9bfe4260944785cec,True,근골격계 약침의학,5cf8bbba0098b2225c5dfaa3,6005151da6432d001a69b21b,1.0,64800.0,64800.0,30-39,1.0,0.0,False,도서,book
20,62f9d1c30b5b9e002b2df8b8,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-15 04:56:15.098000+00:00,5e8c2d04bfe4260944784e8d,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,1.0,18000.0,18000.0,20-29,0.0,0.0,False,도서,book
21,62f9d32f0b5b9e002b2df8cb,2021-10-28T05:52:44.081Z,65000.0,58500.0,52.0,2022-08-15 05:02:33.778000+00:00,5d9a88fb0dabe405b156df7d,True,트리거포인트 침치료,5cf8bbba0098b2225c5dfaa3,617a3aacbc63410023471ab6,1.0,58500.0,58500.0,20-29,1.0,0.0,False,도서,book
22,62f9d3430b5b9e002b2df8ce,2021-11-03T04:34:03.346Z,60000.0,57000.0,77.0,2022-08-15 05:02:36.750000+00:00,5e34009a4267e105dfff1147,True,흔히보는 정형외과 외래진료 가이드북,5cf8bbba0098b2225c5dfaa3,6182113bbc63410023473754,1.0,57000.0,57000.0,20-29,1.0,0.0,False,도서,book
23,62f9f2610b5b9e002b2df921,2021-11-01T07:07:20.770Z,43000.0,38700.0,46.0,2022-08-15 07:22:38.947000+00:00,6024cd892c593a001acea558,True,숲을 보는 요통치료,5cf8bbba0098b2225c5dfaa3,617f9228bc63410023472aa4,1.0,38700.0,38700.0,,0.0,0.0,False,도서,book
24,62fa40440b5b9e002b2df9ce,2022-03-16T02:34:54.954Z,33000.0,32000.0,28.0,2022-08-15 12:47:37.951000+00:00,6054765f0ccc56001bc7928e,True,임산부에게 사용할 수 있는 한방처방,5cf8bbba0098b2225c5dfaa3,62314ccef967570023fae609,1.0,32000.0,32000.0,,1.0,0.0,False,도서,book
25,62fa40440b5b9e002b2df9ce,2022-04-19T06:30:31.957Z,50000.0,47500.0,4.0,2022-08-15 12:47:37.951000+00:00,6054765f0ccc56001bc7928e,True,K. 한의학 임상총론,5cf8bbba0098b2225c5dfaa3,625e57080d1b510022676c26,1.0,47500.0,47500.0,,1.0,0.0,False,도서,book
26,62fa40440b5b9e002b2df9ce,2020-02-07T07:58:21.334Z,70000.0,63000.0,6.0,2022-08-15 12:47:37.951000+00:00,6054765f0ccc56001bc7928e,True,통증진단의 정석,5cf8bbba0098b2225c5dfaa3,5e3d189d4267e105dfff13f2,1.0,63000.0,63000.0,,1.0,0.0,False,도서,book
27,62fa40440b5b9e002b2df9ce,2020-07-27T06:49:30.094Z,88000.0,79200.0,11.0,2022-08-15 12:47:37.951000+00:00,6054765f0ccc56001bc7928e,True,토털매선의학,5cf8bbba0098b2225c5dfaa3,5f1e78fa221c8b5f77c9049e,1.0,79200.0,79200.0,,1.0,0.0,False,도서,book
28,62fa426e0b5b9e002b2df9dc,2022-07-12T08:09:25.362Z,180000.0,171000.0,56.0,2022-08-15 12:56:40.842000+00:00,5d75caa919efa30eb291439a,True,SMART 기본 일차진료매뉴얼 3판(세트),5cf8bbba0098b2225c5dfaa3,62cd2c353fc97a002bec8509,1.0,162000.0,162000.0,30-39,0.0,0.0,False,도서,book
29,62fa40680b5b9e002b2df9d3,2020-08-03T09:04:28.104Z,120000.0,108000.0,3.0,2022-08-15 13:03:00+00:00,5dee0fed4267e105dffef17b,True,복증기람(익),5cf8bbba0098b2225c5dfaa3,5f27d31c70973e5c1622477f,1.0,108000.0,108000.0,40-49,1.0,1.0,False,도서,book
30,62fa8d3c0b5b9e002b2dfa30,2020-02-11T02:44:09.407Z,50000.0,45000.0,7.0,2022-08-15 18:16:03.238000+00:00,60e31f3ed26af90681b1ad19,True,유경원 온병학강의,5cf8bbba0098b2225c5dfaa3,5e4214f94267e105dfff17b8,1.0,45000.0,45000.0,,0.0,0.0,False,도서,book
31,62fa8d3c0b5b9e002b2dfa30,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-15 18:16:03.238000+00:00,60e31f3ed26af90681b1ad19,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,1.0,18000.0,18000.0,,0.0,0.0,False,도서,book
32,62fadc5f0b5b9e002b2dfa82,2022-06-02T07:01:45.296Z,45000.0,42750.0,596.0,2022-08-15 23:54:27.839000+00:00,5f68359a48060c52caf14599,True,비만문답,5cf8bbba0098b2225c5dfaa3,629860599d93880024071acc,1.0,42750.0,42750.0,30-39,1.0,0.0,False,도서,book
33,62fadc5f0b5b9e002b2dfa82,2022-07-22T08:20:40.470Z,120000.0,114000.0,149.0,2022-08-15 23:54:27.839000+00:00,5f68359a48060c52caf14599,True,외래에서 꼭 알아야 할 통증증후군 137가지,5cf8bbba0098b2225c5dfaa3,62da5dd81b3c480022189fdf,1.0,114000.0,114000.0,30-39,1.0,0.0,False,도서,book
34,62fae4d80b5b9e002b2dfab4,2019-09-11T01:19:40.604Z,75000.0,71200.0,9.0,2022-08-16 00:29:55.510000+00:00,5e5fb67cbfe4260944782d88,True,Medical acupuncture '침의 과학적 접근과 임상활용' ,5cf8bbba0098b2225c5dfaa3,5d784bac19efa30eb29143d0,1.0,71200.0,71200.0,30-39,1.0,0.0,False,도서,book
35,62fae8a90b5b9e002b2dfadf,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-16 00:46:32.442000+00:00,6023995e2c593a001acea187,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,1.0,18000.0,18000.0,20-29,1.0,0.0,False,도서,book
36,62faebec0b5b9e002b2dfb09,2020-02-18T04:39:52.108Z,40000.0,36000.0,22.0,2022-08-16 00:59:56.212000+00:00,5f313efca0b91001bf48bf75,True,이해하면 보이는 어깨치료 ABC,5cf8bbba0098b2225c5dfaa3,5e4b6a984267e105dfff1dfe,1.0,36000.0,36000.0,20-29,1.0,0.0,False,도서,book
37,62faf62e0b5b9e002b2dfb7e,2021-04-26T05:47:52.458Z,117000.0,105300.0,9.0,2022-08-16 01:45:23.364000+00:00,5dcd1a312bb59605ca3cfe72,True,최수용의 기능의학 해설,5cf8bbba0098b2225c5dfaa3,608654080ccc56001bc7c269,1.0,105300.0,105300.0,60-,1.0,0.0,False,도서,book
38,62fafd240b5b9e002b2dfbe0,2020-07-20T08:07:27.761Z,85000.0,76500.0,15.0,2022-08-16 02:14:23+00:00,5d857ded0dabe405b156d3f4,True,한의사를 위한 통증치료 매뉴얼 Part 3,5cf8bbba0098b2225c5dfaa3,5f1550bf221c8b5f77c8f35b,1.0,76500.0,76500.0,20-29,1.0,0.0,False,도서,book
39,62faf9c50b5b9e002b2dfbae,2021-07-09T05:37:52.884Z,38000.0,36100.0,35.0,2022-08-16 02:15:20+00:00,5e41f4874267e105dfff177c,True,침의 과학적 접근의 이해,5cf8bbba0098b2225c5dfaa3,60e7e0b0d26af90681b1b61c,1.0,36100.0,36100.0,50-59,1.0,1.0,False,도서,book
40,62faf9c50b5b9e002b2dfbae,2021-08-05T04:56:58.240Z,85000.0,76500.0,109.0,2022-08-16 02:15:20+00:00,5e41f4874267e105dfff177c,True,임상 한의사를 위한 기본 한약처방 강의 2판,5cf8bbba0098b2225c5dfaa3,610b6f9ad26af90681b1e699,1.0,76500.0,76500.0,50-59,1.0,1.0,False,도서,book
41,62fb16f50b5b9e002b2dfc9e,2022-07-12T08:09:25.362Z,180000.0,171000.0,56.0,2022-08-16 04:03:49.443000+00:00,5dd1f75a2bb59605ca3d00cb,True,SMART 기본 일차진료매뉴얼 3판(세트),5cf8bbba0098b2225c5dfaa3,62cd2c353fc97a002bec8509,1.0,162000.0,162000.0,20-29,1.0,0.0,False,도서,book
42,62fb17170b5b9e002b2dfca0,2022-07-12T08:09:27.445Z,120000.0,114000.0,30.0,2022-08-16 04:08:19.430000+00:00,602fb34b2c593a001aceaf43,True,SMART 소아진료매뉴얼 3판,5cf8bbba0098b2225c5dfaa3,62cd2c373fc97a002bec850a,1.0,108000.0,108000.0,,0.0,0.0,False,도서,book
43,62fb17170b5b9e002b2dfca0,2022-07-12T08:09:25.362Z,180000.0,171000.0,56.0,2022-08-16 04:08:19.430000+00:00,602fb34b2c593a001aceaf43,True,SMART 기본 일차진료매뉴얼 3판(세트),5cf8bbba0098b2225c5dfaa3,62cd2c353fc97a002bec8509,1.0,162000.0,162000.0,,0.0,0.0,False,도서,book
44,62fb185b0b5b9e002b2dfcac,2022-07-12T08:09:28.639Z,120000.0,114000.0,24.0,2022-08-16 04:11:59.454000+00:00,602fb34b2c593a001aceaf43,True,SMART 응급진료매뉴얼(세트),5cf8bbba0098b2225c5dfaa3,62cd2c383fc97a002bec850b,1.0,108000.0,108000.0,,0.0,0.0,False,도서,book
45,62fb25e60b5b9e002b2dfd07,2022-04-19T06:30:39.340Z,50000.0,47500.0,23.0,2022-08-16 05:07:23.636000+00:00,5d637e294e77525ec5ca1643,True,최강통증매선,5cf8bbba0098b2225c5dfaa3,625e570f0d1b510022676c2b,1.0,47500.0,47500.0,30-39,1.0,1.0,False,도서,book
46,62fb25e60b5b9e002b2dfd07,2022-05-19T02:45:48.672Z,30000.0,28500.0,14.0,2022-08-16 05:07:23.636000+00:00,5d637e294e77525ec5ca1643,True,"숨찬 세상, 호흡기를 편하게",5cf8bbba0098b2225c5dfaa3,6285af5c9d9388002406533e,1.0,28500.0,28500.0,30-39,1.0,1.0,False,도서,book
47,62fb25e60b5b9e002b2dfd07,2022-05-26T00:44:24.523Z,30000.0,28500.0,44.0,2022-08-16 05:07:23.636000+00:00,5d637e294e77525ec5ca1643,True,갑상선 진료 완전정복,5cf8bbba0098b2225c5dfaa3,628ecd689d9388002406f058,1.0,28500.0,28500.0,30-39,1.0,1.0,False,도서,book
48,62fb25e60b5b9e002b2dfd07,2022-05-26T00:44:26.131Z,34000.0,32300.0,32.0,2022-08-16 05:07:23.636000+00:00,5d637e294e77525ec5ca1643,True,뇌의학의 첫걸음,5cf8bbba0098b2225c5dfaa3,628ecd6a9d9388002406f059,1.0,32300.0,32300.0,30-39,1.0,1.0,False,도서,book
49,62fb25e60b5b9e002b2dfd07,2022-06-02T07:01:45.296Z,45000.0,42750.0,596.0,2022-08-16 05:07:23.636000+00:00,5d637e294e77525ec5ca1643,True,비만문답,5cf8bbba0098b2225c5dfaa3,629860599d93880024071acc,1.0,42750.0,42750.0,30-39,1.0,1.0,False,도서,book
50,62fb25e60b5b9e002b2dfd07,2020-02-11T02:29:33.287Z,50000.0,45000.0,12.0,2022-08-16 05:07:23.636000+00:00,5d637e294e77525ec5ca1643,True,면역학강의,5cf8bbba0098b2225c5dfaa3,5e42118d4267e105dfff17b0,1.0,45000.0,45000.0,30-39,1.0,1.0,False,도서,book
51,62fb2c5e0b5b9e002b2dfd6a,2019-12-09T02:48:00.845Z,40000.0,36000.0,21.0,2022-08-16 05:35:30.012000+00:00,5d9183bf0dabe405b156d5df,True,한의 피부진료 첫 걸음,5cf8bbba0098b2225c5dfaa3,5dedb5e04267e105dffeef43,1.0,36000.0,36000.0,20-29,1.0,1.0,False,도서,book
52,62fb2d2b0b5b9e002b2dfd7a,2020-02-11T07:57:27.937Z,80000.0,72000.0,17.0,2022-08-16 05:38:20.301000+00:00,5d8d9da10dabe405b156d577,True,사상임상약물대전,5cf8bbba0098b2225c5dfaa3,5e425e674267e105dfff1856,1.0,72000.0,72000.0,20-29,0.0,0.0,False,도서,book
53,62fb39c00b5b9e002b2dfe23,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-16 06:36:37+00:00,61d2a9f77560f900324cca19,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,1.0,18000.0,18000.0,20-29,0.0,0.0,False,도서,book
54,62fb51850b5b9e002b2dff06,2022-06-02T07:01:42.404Z,40000.0,38000.0,201.0,2022-08-16 08:17:27.658000+00:00,5d96c1700dabe405b156db52,True,황황교수의 개원 한의사를 위한 상한금궤 처방 강의록,5cf8bbba0098b2225c5dfaa3,629860569d93880024071aca,1.0,38000.0,38000.0,30-39,1.0,1.0,False,도서,book
55,62fb51850b5b9e002b2dff06,2022-06-02T07:01:44.022Z,40000.0,38000.0,215.0,2022-08-16 08:17:27.658000+00:00,5d96c1700dabe405b156db52,True,황황교수의 임상의를 위한 근거기반 상한금궤 처방 매뉴얼,5cf8bbba0098b2225c5dfaa3,629860589d93880024071acb,1.0,38000.0,38000.0,30-39,1.0,1.0,False,도서,book
56,62fb51850b5b9e002b2dff06,2022-04-19T06:30:39.340Z,50000.0,47500.0,23.0,2022-08-16 08:17:27.658000+00:00,5d96c1700dabe405b156db52,True,최강통증매선,5cf8bbba0098b2225c5dfaa3,625e570f0d1b510022676c2b,1.0,47500.0,47500.0,30-39,1.0,1.0,False,도서,book
57,62fb51850b5b9e002b2dff06,2019-09-11T01:39:28.101Z,150000.0,135000.0,26.0,2022-08-16 08:17:27.658000+00:00,5d96c1700dabe405b156db52,True,개원의를 위한 통증사냥법,5cf8bbba0098b2225c5dfaa3,5d78505019efa30eb29143d2,1.0,135000.0,135000.0,30-39,1.0,1.0,False,도서,book
58,62fb51850b5b9e002b2dff06,2019-12-02T08:17:04.381Z,60000.0,54000.0,4.0,2022-08-16 08:17:27.658000+00:00,5d96c1700dabe405b156db52,True,근막시스템의 기능해부학,5cf8bbba0098b2225c5dfaa3,5de4c8804267e105dffeea5a,1.0,54000.0,54000.0,30-39,1.0,1.0,False,도서,book
59,62fb51850b5b9e002b2dff06,2022-05-25T09:13:52.707Z,90000.0,85500.0,36.0,2022-08-16 08:17:27.658000+00:00,5d96c1700dabe405b156db52,True,趙紹琴(조소금) 내과학,5cf8bbba0098b2225c5dfaa3,628df3509d9388002406ed08,1.0,85500.0,85500.0,30-39,1.0,1.0,False,도서,book
60,62fb51850b5b9e002b2dff06,2021-11-03T04:34:03.346Z,60000.0,57000.0,77.0,2022-08-16 08:17:27.658000+00:00,5d96c1700dabe405b156db52,True,흔히보는 정형외과 외래진료 가이드북,5cf8bbba0098b2225c5dfaa3,6182113bbc63410023473754,1.0,57000.0,57000.0,30-39,1.0,1.0,False,도서,book
61,62fb72060b5b9e002b2dfff0,2021-11-29T08:34:30.652Z,65000.0,58500.0,9.0,2022-08-16 10:32:34.530000+00:00,5e8e7d8fbfe4260944785057,True,주문봉 진단학강의,5cf8bbba0098b2225c5dfaa3,61a49096bc6341002347aa22,1.0,58500.0,58500.0,30-39,1.0,1.0,False,도서,book
62,62fb97050b5b9e002b2e00d0,2020-02-11T07:57:27.937Z,80000.0,72000.0,17.0,2022-08-16 13:15:57.189000+00:00,5dac5a5b0dabe405b156ee15,True,사상임상약물대전,5cf8bbba0098b2225c5dfaa3,5e425e674267e105dfff1856,1.0,72000.0,72000.0,40-49,1.0,1.0,False,도서,book
63,62fb97bd0b5b9e002b2e00d2,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-16 13:19:00+00:00,5fad07205120316334322e48,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,2.0,18000.0,36000.0,20-29,1.0,0.0,False,도서,book
64,62fb9fe70b5b9e002b2e00f3,2021-06-21T04:42:31.710Z,20000.0,18000.0,219.0,2022-08-16 13:47:42.179000+00:00,5d6276dc4e77525ec5ca15b5,True,윤상훈·권병조의 알짜 근육학,5cf8bbba0098b2225c5dfaa3,60d018b7d26af90681b18980,1.0,18000.0,18000.0,20-29,1.0,0.0,False,도서,book
65,62fba8600b5b9e002b2e0106,2020-11-30T15:08:15.268Z,50000.0,45000.0,16.0,2022-08-16 14:24:08.399000+00:00,5dc3f8702bb59605ca3cf8c2,True,망설식병,5cf8bbba0098b2225c5dfaa3,5fc50adfce872a1a803a8eea,1.0,45000.0,45000.0,30-39,1.0,1.0,False,도서,book
66,62fba9af0b5b9e002b2e010a,2021-08-05T04:56:58.240Z,85000.0,76500.0,109.0,2022-08-16 14:36:00+00:00,612f9a603b4626001a055570,True,임상 한의사를 위한 기본 한약처방 강의 2판,5cf8bbba0098b2225c5dfaa3,610b6f9ad26af90681b1e699,1.0,76500.0,76500.0,,0.0,0.0,False,도서,book
67,62fbb4f80b5b9e002b2e0130,2022-01-19T02:31:17.412Z,40000.0,36000.0,19.0,2022-08-16 15:17:51.871000+00:00,5ddbac1d2bb59605ca3d0868,True,음양승강으로 해석하는 사상의학: 생리병리,5cf8bbba0098b2225c5dfaa3,61e777f57c9ea1003fa99d6f,1.0,36000.0,36000.0,30-39,1.0,0.0,False,도서,book
68,62fc49a60b5b9e002b2e025d,2019-09-11T01:08:43.475Z,17700.0,16000.0,49.0,2022-08-17 01:55:39+00:00,5d6d345d19efa30eb2913ec9,True,플로차트 한약치료,5cf8bbba0098b2225c5dfaa3,5d78491b19efa30eb29143cc,1.0,16000.0,16000.0,20-29,0.0,0.0,False,도서,book
69,62fc5b540b5b9e002b2e02fd,2020-07-09T04:49:58.135Z,80000.0,72000.0,2.0,2022-08-17 03:08:03.862000+00:00,5e74790bbfe4260944783d5b,True,피부질환 임상아틀라스,5cf8bbba0098b2225c5dfaa3,5f06a1f6221c8b5f77c8de3b,1.0,72000.0,72000.0,40-49,1.0,1.0,False,도서,book
70,62fc8dd90b5b9e002b2e03f0,2021-02-17T10:56:18.300Z,35000.0,31500.0,1.0,2022-08-17 06:45:35.737000+00:00,5d68633d19efa30eb2913d54,True,알기쉬운 표면해부학,5cf8bbba0098b2225c5dfaa3,602cf652527223001a209635,1.0,31500.0,31500.0,50-59,1.0,1.0,False,도서,book
71,62fcaac40b5b9e002b2e050d,2021-08-05T04:56:58.240Z,85000.0,76500.0,109.0,2022-08-17 08:46:27.651000+00:00,5d96fd600dabe405b156dbf1,True,임상 한의사를 위한 기본 한약처방 강의 2판,5cf8bbba0098b2225c5dfaa3,610b6f9ad26af90681b1e699,1.0,76500.0,76500.0,30-39,1.0,1.0,False,도서,book
72,62fcaba40b5b9e002b2e0527,2022-03-22T02:01:56.612Z,60000.0,57000.0,15.0,2022-08-17 08:50:43.463000+00:00,5d9692af0dabe405b156d976,True,카이로프랙틱 기본테크닉론,5cf8bbba0098b2225c5dfaa3,62392e146f766b0024667fe2,1.0,57000.0,57000.0,30-39,1.0,0.0,False,도서,book
73,62fcac070b5b9e002b2e053a,2021-10-28T05:52:44.081Z,65000.0,58500.0,52.0,2022-08-17 08:57:54+00:00,5e3227f94267e105dfff0f74,True,트리거포인트 침치료,5cf8bbba0098b2225c5dfaa3,617a3aacbc63410023471ab6,1.0,58500.0,58500.0,50-59,1.0,1.0,False,도서,book
74,62fcaf410b5b9e002b2e056d,2021-08-05T04:56:58.240Z,85000.0,76500.0,109.0,2022-08-17 09:06:21.172000+00:00,5d9691a90dabe405b156d939,True,임상 한의사를 위한 기본 한약처방 강의 2판,5cf8bbba0098b2225c5dfaa3,610b6f9ad26af90681b1e699,1.0,76500.0,76500.0,40-49,1.0,1.0,False,도서,book
75,62fcaba50b5b9e002b2e0529,2022-06-02T07:01:42.404Z,40000.0,38000.0,201.0,2022-08-17 09:07:00+00:00,5df75a8a4267e105dffef9c2,True,황황교수의 개원 한의사를 위한 상한금궤 처방 강의록,5cf8bbba0098b2225c5dfaa3,629860569d93880024071aca,1.0,38000.0,38000.0,40-49,1.0,1.0,False,도서,book
76,62fcaba50b5b9e002b2e0529,2021-10-28T05:52:44.081Z,65000.0,58500.0,52.0,2022-08-17 09:07:00+00:00,5df75a8a4267e105dffef9c2,True,트리거포인트 침치료,5cf8bbba0098b2225c5dfaa3,617a3aacbc63410023471ab6,1.0,58500.0,58500.0,40-49,1.0,1.0,False,도서,book
77,62fcaba50b5b9e002b2e0529,2022-06-02T07:01:44.022Z,40000.0,38000.0,215.0,2022-08-17 09:07:00+00:00,5df75a8a4267e105dffef9c2,True,황황교수의 임상의를 위한 근거기반 상한금궤 처방 매뉴얼,5cf8bbba0098b2225c5dfaa3,629860589d93880024071acb,1.0,38000.0,38000.0,40-49,1.0,1.0,False,도서,book
78,62fcb0a50b5b9e002b2e0581,2021-02-17T10:56:20.841Z,60000.0,54000.0,5.0,2022-08-17 09:13:35.466000+00:00,5d8c6e480dabe405b156d54a,True,족부의학의 일차진료,5cf8bbba0098b2225c5dfaa3,602cf654527223001a209638,1.0,54000.0,54000.0,30-39,1.0,1.0,False,도서,book
79,62fcb0a50b5b9e002b2e0581,2021-08-05T04:56:58.240Z,85000.0,76500.0,109.0,2022-08-17 09:13:35.466000+00:00,5d8c6e480dabe405b156d54a,True,임상 한의사를 위한 기본 한약처방 강의 2판,5cf8bbba0098b2225c5dfaa3,610b6f9ad26af90681b1e699,1.0,76500.0,76500.0,30-39,1.0,1.0,False,도서,book
